7.3534e+01,0.0000e+00,1.8100e+01,0.0000e+00,6.7900e-01,5.9570e+00,1.0000e+02,1.8026e+00,2.4000e+01,6.6600e+02,2.0200e+01,1.6450e+01,2.0620e+01,8.8000e+00
1.4051e+01,0.0000e+00,1.8100e+01,0.0000e+00,5.9700e-01,6.6570e+00,1.0000e+02,1.5275e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.5050e+01,2.1220e+01,1.7200e+01
6.2881e+00,0.0000e+00,1.8100e+01,0.0000e+00,7.4000e-01,6.3410e+00,9.6400e+01,2.0720e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.1801e+02,1.7790e+01,1.4900e+01
2.4394e+01,0.0000e+00,1.8100e+01,0.0000e+00,7.0000e-01,4.6520e+00,1.0000e+02,1.4672e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.9690e+02,2.8280e+01,1.0500e+01
1.8338e+00,0.0000e+00,1.9580e+01,1.0000e+00,6.0500e-01,7.8020e+00,9.8200e+01,2.0407e+00,5.0000e+00,4.0300e+02,1.4700e+01,3.8961e+02,1.9200e+00,5.0000e+01
5.5610e-02,7.0000e+01,2.2400e+00,0.0000e+00,4.0000e-01,7.0410e+00,1.0000e+01,7.8278e+00,5.0000e+00,3.5800e+02,1.4800e+01,3.7158e+02,4.7400e+00,2.9000e+01
5.8240e+00,0.0000e+00,1.8100e+01,0.0000e+00,5.3200e-01,6.2420e+00,6.4700e+01,3.4242e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.9690e+02,1.0740e+01,2.3000e+01
4.0110e-02,8.0000e+01,1.5200e+00,0.0000e+00,4.0400e-01,7.2870e+00,3.4100e+01,7.3090e+00,2.0000e+00,3.2900e+02,1.2600e+01,3.9690e+02,4.0800e+00,3.3300e+01
6.6640e-02,0.0000e+00,4.0500e+00,0.0000e+00,5.1000e-01,6.5460e+00,3.3100e+01,3.1323e+00,5.0000e+00,2.9600e+02,1.6600e+01,3.9096e+02,5.3300e+00,2.9400e+01
8.0140e-02,0.0000e+00,5.9600e+00,0.0000e+00,4.9900e-01,5.8500e+00,4.1500e+01,3.9342e+00,5.0000e+00,2.7900e+02,1.9200e+01,3.9690e+02,8.7700e+00,2.1000e+01
1.6760e-01,0.0000e+00,7.3800e+00,0.0000e+00,4.9300e-01,6.4260e+00,5.2300e+01,4.5404e+00,5.0000e+00,2.8700e+02,1.9600e+01,3.9690e+02,7.2000e+00,2.3800e+01
2.3139e+00,0.0000e+00,1.9580e+01,0.0000e+00,6.0500e-01,5.8800e+00,9.7300e+01,2.3887e+00,5.0000e+00,4.0300e+02,1.4700e+01,3.4813e+02,1.2030e+01,1.9100e+01
1.3117e-01,0.0000e+00,8.5600e+00,0.0000e+00,5.2000e-01,6.1270e+00,8.5200e+01,2.1224e+00,5.0000e+00,3.8400e+02,2.0900e+01,3.8769e+02,1.4090e+01,2.0400e+01
7.9780e-02,4.0000e+01,6.4100e+00,0.0000e+00,4.4700e-01,6.4820e+00,3.2100e+01,4.1403e+00,4.0000e+00,2.5400e+02,1.7600e+01,3.9690e+02,7.1900e+00,2.9100e+01
1.7142e-01,0.0000e+00,6.9100e+00,0.0000e+00,4.4800e-01,5.6820e+00,3.3800e+01,5.1004e+00,3.0000e+00,2.3300e+02,1.7900e+01,3.9690e+02,1.0210e+01,1.9300e+01
1.3522e+01,0.0000e+00,1.8100e+01,0.0000e+00,6.3100e-01,3.8630e+00,1.0000e+02,1.5106e+00,2.4000e+01,6.6600e+02,2.0200e+01,1.3142e+02,1.3330e+01,2.3100e+01
8.5204e-01,0.0000e+00,8.1400e+00,0.0000e+00,5.3800e-01,5.9650e+00,8.9200e+01,4.0123e+00,4.0000e+00,3.0700e+02,2.1000e+01,3.9253e+02,1.3830e+01,1.9600e+01
2.1492e+00,0.0000e+00,1.9580e+01,0.0000e+00,8.7100e-01,5.7090e+00,9.8500e+01,1.6232e+00,5.0000e+00,4.0300e+02,1.4700e+01,2.6195e+02,1.5790e+01,1.9400e+01
1.2083e-01,0.0000e+00,2.8900e+00,0.0000e+00,4.4500e-01,8.0690e+00,7.6000e+01,3.4952e+00,2.0000e+00,2.7600e+02,1.8000e+01,3.9690e+02,4.2100e+00,3.8700e+01
2.2212e-01,0.0000e+00,1.0010e+01,0.0000e+00,5.4700e-01,6.0920e+00,9.5400e+01,2.5480e+00,6.0000e+00,4.3200e+02,1.7800e+01,3.9690e+02,1.7090e+01,1.8700e+01
1.0233e+01,0.0000e+00,1.8100e+01,0.0000e+00,6.1400e-01,6.1850e+00,9.6700e+01,2.1705e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.7970e+02,1.8030e+01,1.4600e+01
6.8012e+00,0.0000e+00,1.8100e+01,0.0000e+00,7.1300e-01,6.0810e+00,8.4400e+01,2.7175e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.9690e+02,1.4700e+01,2.0000e+01
1.9657e-01,2.2000e+01,5.8600e+00,0.0000e+00,4.3100e-01,6.2260e+00,7.9200e+01,8.0555e+00,7.0000e+00,3.3000e+02,1.9100e+01,3.7614e+02,1.0150e+01,2.0500e+01
1.0612e-01,3.0000e+01,4.9300e+00,0.0000e+00,4.2800e-01,6.0950e+00,6.5100e+01,6.3361e+00,6.0000e+00,3.0000e+02,1.6600e+01,3.9462e+02,1.2400e+01,2.0100e+01
9.1780e-02,0.0000e+00,4.0500e+00,0.0000e+00,5.1000e-01,6.4160e+00,8.4100e+01,2.6463e+00,5.0000e+00,2.9600e+02,1.6600e+01,3.9550e+02,9.0400e+00,2.3600e+01
4.2224e+00,0.0000e+00,1.8100e+01,1.0000e+00,7.7000e-01,5.8030e+00,8.9000e+01,1.9047e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.5304e+02,1.4640e+01,1.6800e+01
2.5046e+01,0.0000e+00,1.8100e+01,0.0000e+00,6.9300e-01,5.9870e+00,1.0000e+02,1.5888e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.9690e+02,2.6770e+01,5.6000e+00
8.2673e+00,0.0000e+00,1.8100e+01,1.0000e+00,6.6800e-01,5.8750e+00,8.9600e+01,1.1296e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.4788e+02,8.8800e+00,5.0000e+01
8.4921e+00,0.0000e+00,1.8100e+01,0.0000e+00,5.8400e-01,6.3480e+00,8.6100e+01,2.0527e+00,2.4000e+01,6.6600e+02,2.0200e+01,8.3450e+01,1.7640e+01,1.4500e+01
6.3931e+00,0.0000e+00,1.8100e+01,0.0000e+00,5.8400e-01,6.1620e+00,9.7400e+01,2.2060e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.0276e+02,2.4100e+01,1.3300e+01
8.2650e-02,0.0000e+00,1.3920e+01,0.0000e+00,4.3700e-01,6.1270e+00,1.8400e+01,5.5027e+00,4.0000e+00,2.8900e+02,1.6000e+01,3.9690e+02,8.5800e+00,2.3900e+01
1.8836e-01,0.0000e+00,6.9100e+00,0.0000e+00,4.4800e-01,5.7860e+00,3.3300e+01,5.1004e+00,3.0000e+00,2.3300e+02,1.7900e+01,3.9690e+02,1.4150e+01,2.0000e+01
4.5440e-02,0.0000e+00,3.2400e+00,0.0000e+00,4.6000e-01,6.1440e+00,3.2200e+01,5.8736e+00,4.0000e+00,4.3000e+02,1.6900e+01,3.6857e+02,9.0900e+00,1.9800e+01
8.0558e+00,0.0000e+00,1.8100e+01,0.0000e+00,5.8400e-01,5.4270e+00,9.5400e+01,2.4298e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.5258e+02,1.8140e+01,1.3800e+01
2.4980e-02,0.0000e+00,1.8900e+00,0.0000e+00,5.1800e-01,6.5400e+00,5.9700e+01,6.2669e+00,1.0000e+00,4.2200e+02,1.5900e+01,3.8996e+02,8.6500e+00,1.6500e+01
2.7310e-02,0.0000e+00,7.0700e+00,0.0000e+00,4.6900e-01,6.4210e+00,7.8900e+01,4.9671e+00,2.0000e+00,2.4200e+02,1.7800e+01,3.9690e+02,9.1400e+00,2.1600e+01
1.4103e-01,0.0000e+00,1.3920e+01,0.0000e+00,4.3700e-01,5.7900e+00,5.8000e+01,6.3200e+00,4.0000e+00,2.8900e+02,1.6000e+01,3.9690e+02,1.5840e+01,2.0300e+01
1.4139e+00,0.0000e+00,1.9580e+01,1.0000e+00,8.7100e-01,6.1290e+00,9.6000e+01,1.7494e+00,5.0000e+00,4.0300e+02,1.4700e+01,3.2102e+02,1.5120e+01,1.7000e+01
2.7797e+00,0.0000e+00,1.9580e+01,0.0000e+00,8.7100e-01,4.9030e+00,9.7800e+01,1.3459e+00,5.0000e+00,4.0300e+02,1.4700e+01,3.9690e+02,2.9290e+01,1.1800e+01
1.4866e-01,0.0000e+00,8.5600e+00,0.0000e+00,5.2000e-01,6.7270e+00,7.9900e+01,2.7778e+00,5.0000e+00,3.8400e+02,2.0900e+01,3.9476e+02,9.4200e+00,2.7500e+01
3.5350e+00,0.0000e+00,1.9580e+01,1.0000e+00,8.7100e-01,6.1520e+00,8.2600e+01,1.7455e+00,5.0000e+00,4.0300e+02,1.4700e+01,8.8010e+01,1.5020e+01,1.5600e+01
1.7899e-01,0.0000e+00,9.6900e+00,0.0000e+00,5.8500e-01,5.6700e+00,2.8800e+01,2.7986e+00,6.0000e+00,3.9100e+02,1.9200e+01,3.9329e+02,1.7600e+01,2.3100e+01
5.3700e-01,0.0000e+00,6.2000e+00,0.0000e+00,5.0400e-01,5.9810e+00,6.8100e+01,3.6715e+00,8.0000e+00,3.0700e+02,1.7400e+01,3.7835e+02,1.1650e+01,2.4300e+01
3.6894e-01,2.2000e+01,5.8600e+00,0.0000e+00,4.3100e-01,8.2590e+00,8.4000e+00,8.9067e+00,7.0000e+00,3.3000e+02,1.9100e+01,3.9690e+02,3.5400e+00,4.2800e+01
9.7617e-01,0.0000e+00,2.1890e+01,0.0000e+00,6.2400e-01,5.7570e+00,9.8400e+01,2.3460e+00,4.0000e+00,4.3700e+02,2.1200e+01,2.6276e+02,1.7310e+01,1.5600e+01
9.3780e-02,1.2500e+01,7.8700e+00,0.0000e+00,5.2400e-01,5.8890e+00,3.9000e+01,5.4509e+00,5.0000e+00,3.1100e+02,1.5200e+01,3.9050e+02,1.5710e+01,2.1700e+01
5.0230e-02,3.5000e+01,6.0600e+00,0.0000e+00,4.3790e-01,5.7060e+00,2.8400e+01,6.6407e+00,1.0000e+00,3.0400e+02,1.6900e+01,3.9402e+02,1.2430e+01,1.7100e+01
6.1620e-02,0.0000e+00,4.3900e+00,0.0000e+00,4.4200e-01,5.8980e+00,5.2300e+01,8.0136e+00,3.0000e+00,3.5200e+02,1.8800e+01,3.6461e+02,1.2670e+01,1.7200e+01
5.1136e+01,0.0000e+00,1.8100e+01,0.0000e+00,5.9700e-01,5.7570e+00,1.0000e+02,1.4130e+00,2.4000e+01,6.6600e+02,2.0200e+01,2.6000e+00,1.0110e+01,1.5000e+01
1.7446e-01,0.0000e+00,1.0590e+01,1.0000e+00,4.8900e-01,5.9600e+00,9.2100e+01,3.8771e+00,4.0000e+00,2.7700e+02,1.8600e+01,3.9325e+02,1.7270e+01,2.1700e+01
7.2440e-02,6.0000e+01,1.6900e+00,0.0000e+00,4.1100e-01,5.8840e+00,1.8500e+01,1.0710e+01,4.0000e+00,4.1100e+02,1.8300e+01,3.9233e+02,7.7900e+00,1.8600e+01
4.7547e-01,0.0000e+00,9.9000e+00,0.0000e+00,5.4400e-01,6.1130e+00,5.8800e+01,4.0019e+00,4.0000e+00,3.0400e+02,1.8400e+01,3.9623e+02,1.2730e+01,2.1000e+01
1.0000e-01,3.4000e+01,6.0900e+00,0.0000e+00,4.3300e-01,6.9820e+00,1.7700e+01,5.4917e+00,7.0000e+00,3.2900e+02,1.6100e+01,3.9043e+02,4.8600e+00,3.3100e+01
4.4178e-01,0.0000e+00,6.2000e+00,0.0000e+00,5.0400e-01,6.5520e+00,2.1400e+01,3.3751e+00,8.0000e+00,3.0700e+02,1.7400e+01,3.8034e+02,3.7600e+00,3.1500e+01
1.3075e+01,0.0000e+00,1.8100e+01,0.0000e+00,5.8000e-01,5.7130e+00,5.6700e+01,2.8237e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.9690e+02,1.4760e+01,2.0100e+01
1.2579e-01,4.5000e+01,3.4400e+00,0.0000e+00,4.3700e-01,6.5560e+00,2.9100e+01,4.5667e+00,5.0000e+00,3.9800e+02,1.5200e+01,3.8284e+02,4.5600e+00,2.9800e+01
5.4411e+00,0.0000e+00,1.8100e+01,0.0000e+00,7.1300e-01,6.6550e+00,9.8200e+01,2.3552e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.5529e+02,1.7730e+01,1.5200e+01
2.2489e-01,1.2500e+01,7.8700e+00,0.0000e+00,5.2400e-01,6.3770e+00,9.4300e+01,6.3467e+00,5.0000e+00,3.1100e+02,1.5200e+01,3.9252e+02,2.0450e+01,1.5000e+01
1.4438e+01,0.0000e+00,1.8100e+01,0.0000e+00,5.9700e-01,6.8520e+00,1.0000e+02,1.4655e+00,2.4000e+01,6.6600e+02,2.0200e+01,1.7936e+02,1.9780e+01,2.7500e+01
1.3642e-01,0.0000e+00,1.0590e+01,0.0000e+00,4.8900e-01,5.8910e+00,2.2300e+01,3.9454e+00,4.0000e+00,2.7700e+02,1.8600e+01,3.9690e+02,1.0870e+01,2.2600e+01
1.0153e-01,0.0000e+00,1.2830e+01,0.0000e+00,4.3700e-01,6.2790e+00,7.4500e+01,4.0522e+00,5.0000e+00,3.9800e+02,1.8700e+01,3.7366e+02,1.1970e+01,2.0000e+01
9.5120e-02,0.0000e+00,1.2830e+01,0.0000e+00,4.3700e-01,6.2860e+00,4.5000e+01,4.5026e+00,5.0000e+00,3.9800e+02,1.8700e+01,3.8323e+02,8.9400e+00,2.1400e+01
3.5840e-02,8.0000e+01,3.3700e+00,0.0000e+00,3.9800e-01,6.2900e+00,1.7800e+01,6.6115e+00,4.0000e+00,3.3700e+02,1.6100e+01,3.9690e+02,4.6700e+00,2.3500e+01
3.0490e-02,5.5000e+01,3.7800e+00,0.0000e+00,4.8400e-01,6.8740e+00,2.8100e+01,6.4654e+00,5.0000e+00,3.7000e+02,1.7600e+01,3.8797e+02,4.6100e+00,3.1200e+01
5.7082e+00,0.0000e+00,1.8100e+01,0.0000e+00,5.3200e-01,6.7500e+00,7.4900e+01,3.3317e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.9307e+02,7.7400e+00,2.3700e+01
2.2597e+01,0.0000e+00,1.8100e+01,0.0000e+00,7.0000e-01,5.0000e+00,8.9500e+01,1.5184e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.9690e+02,3.1990e+01,7.4000e+00
3.3147e-01,0.0000e+00,6.2000e+00,0.0000e+00,5.0700e-01,8.2470e+00,7.0400e+01,3.6519e+00,8.0000e+00,3.0700e+02,1.7400e+01,3.7895e+02,3.9500e+00,4.8300e+01
2.2969e-01,0.0000e+00,1.0590e+01,0.0000e+00,4.8900e-01,6.3260e+00,5.2500e+01,4.3549e+00,4.0000e+00,2.7700e+02,1.8600e+01,3.9487e+02,1.0970e+01,2.4400e+01
4.6840e-02,0.0000e+00,3.4100e+00,0.0000e+00,4.8900e-01,6.4170e+00,6.6100e+01,3.0923e+00,2.0000e+00,2.7000e+02,1.7800e+01,3.9218e+02,8.8100e+00,2.2600e+01
2.6838e-01,0.0000e+00,9.6900e+00,0.0000e+00,5.8500e-01,5.7940e+00,7.0600e+01,2.8927e+00,6.0000e+00,3.9100e+02,1.9200e+01,3.9690e+02,1.4100e+01,1.8300e+01
9.2520e-02,3.0000e+01,4.9300e+00,0.0000e+00,4.2800e-01,6.6060e+00,4.2200e+01,6.1899e+00,6.0000e+00,3.0000e+02,1.6600e+01,3.8378e+02,7.3700e+00,2.3300e+01
3.5233e-01,0.0000e+00,2.1890e+01,0.0000e+00,6.2400e-01,6.4540e+00,9.8400e+01,1.8498e+00,4.0000e+00,4.3700e+02,2.1200e+01,3.9408e+02,1.4590e+01,1.7100e+01
1.1951e+01,0.0000e+00,1.8100e+01,0.0000e+00,6.5900e-01,5.6080e+00,1.0000e+02,1.2852e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.3209e+02,1.2130e+01,2.7900e+01
3.1533e-01,0.0000e+00,6.2000e+00,0.0000e+00,5.0400e-01,8.2660e+00,7.8300e+01,2.8944e+00,8.0000e+00,3.0700e+02,1.7400e+01,3.8505e+02,4.1400e+00,4.4800e+01
5.2693e-01,0.0000e+00,6.2000e+00,0.0000e+00,5.0400e-01,8.7250e+00,8.3000e+01,2.8944e+00,8.0000e+00,3.0700e+02,1.7400e+01,3.8200e+02,4.6300e+00,5.0000e+01
3.0347e-01,0.0000e+00,7.3800e+00,0.0000e+00,4.9300e-01,6.3120e+00,2.8900e+01,5.4159e+00,5.0000e+00,2.8700e+02,1.9600e+01,3.9690e+02,6.1500e+00,2.3000e+01
1.1504e-01,0.0000e+00,2.8900e+00,0.0000e+00,4.4500e-01,6.1630e+00,6.9600e+01,3.4952e+00,2.0000e+00,2.7600e+02,1.8000e+01,3.9183e+02,1.1340e+01,2.1400e+01
1.2247e+01,0.0000e+00,1.8100e+01,0.0000e+00,5.8400e-01,5.8370e+00,5.9700e+01,1.9976e+00,2.4000e+01,6.6600e+02,2.0200e+01,2.4650e+01,1.5690e+01,1.0200e+01
1.4250e+00,0.0000e+00,1.9580e+01,0.0000e+00,8.7100e-01,6.5100e+00,1.0000e+02,1.7659e+00,5.0000e+00,4.0300e+02,1.4700e+01,3.6431e+02,7.3900e+00,2.3300e+01
5.2931e+00,0.0000e+00,1.8100e+01,0.0000e+00,7.0000e-01,6.0510e+00,8.2500e+01,2.1678e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.7838e+02,1.8760e+01,2.3200e+01
1.3600e-02,7.5000e+01,4.0000e+00,0.0000e+00,4.1000e-01,5.8880e+00,4.7600e+01,7.3197e+00,3.0000e+00,4.6900e+02,2.1100e+01,3.9690e+02,1.4800e+01,1.8900e+01
1.1160e+01,0.0000e+00,1.8100e+01,0.0000e+00,7.4000e-01,6.6290e+00,9.4600e+01,2.1247e+00,2.4000e+01,6.6600e+02,2.0200e+01,1.0985e+02,2.3270e+01,1.3400e+01
4.8190e-02,8.0000e+01,3.6400e+00,0.0000e+00,3.9200e-01,6.1080e+00,3.2000e+01,9.2203e+00,1.0000e+00,3.1500e+02,1.6400e+01,3.9289e+02,6.5700e+00,2.1900e+01
4.4170e-02,7.0000e+01,2.2400e+00,0.0000e+00,4.0000e-01,6.8710e+00,4.7400e+01,7.8278e+00,5.0000e+00,3.5800e+02,1.4800e+01,3.9086e+02,6.0700e+00,2.4800e+01
4.7410e-02,0.0000e+00,1.1930e+01,0.0000e+00,5.7300e-01,6.0300e+00,8.0800e+01,2.5050e+00,1.0000e+00,2.7300e+02,2.1000e+01,3.9690e+02,7.8800e+00,1.1900e+01
3.3983e-01,2.2000e+01,5.8600e+00,0.0000e+00,4.3100e-01,6.1080e+00,3.4900e+01,8.0555e+00,7.0000e+00,3.3000e+02,1.9100e+01,3.9018e+02,9.1600e+00,2.4300e+01
1.8498e+01,0.0000e+00,1.8100e+01,0.0000e+00,6.6800e-01,4.1380e+00,1.0000e+02,1.1370e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.9690e+02,3.7970e+01,1.3800e+01
2.0550e-02,8.5000e+01,7.4000e-01,0.0000e+00,4.1000e-01,6.3830e+00,3.5700e+01,9.1876e+00,2.0000e+00,3.1300e+02,1.7300e+01,3.9690e+02,5.7700e+00,2.4700e+01
4.7524e+00,0.0000e+00,1.8100e+01,0.0000e+00,7.1300e-01,6.5250e+00,8.6500e+01,2.4358e+00,2.4000e+01,6.6600e+02,2.0200e+01,5.0920e+01,1.8130e+01,1.4100e+01
1.4932e-01,2.5000e+01,5.1300e+00,0.0000e+00,4.5300e-01,5.7410e+00,6.6200e+01,7.2254e+00,8.0000e+00,2.8400e+02,1.9700e+01,3.9511e+02,1.3150e+01,1.8700e+01
1.4052e-01,0.0000e+00,1.0590e+01,0.0000e+00,4.8900e-01,6.3750e+00,3.2300e+01,3.9454e+00,4.0000e+00,2.7700e+02,1.8600e+01,3.8581e+02,9.3800e+00,2.8100e+01
1.2802e-01,0.0000e+00,8.5600e+00,0.0000e+00,5.2000e-01,6.4740e+00,9.7100e+01,2.4329e+00,5.0000e+00,3.8400e+02,2.0900e+01,3.9524e+02,1.2270e+01,1.9800e+01
3.5809e-01,0.0000e+00,6.2000e+00,1.0000e+00,5.0700e-01,6.9510e+00,8.8500e+01,2.8617e+00,8.0000e+00,3.0700e+02,1.7400e+01,3.9170e+02,9.7100e+00,2.6700e+01
1.5876e-01,0.0000e+00,1.0810e+01,0.0000e+00,4.1300e-01,5.9610e+00,1.7500e+01,5.2873e+00,4.0000e+00,3.0500e+02,1.9200e+01,3.7694e+02,9.8800e+00,2.1700e+01
1.1329e-01,3.0000e+01,4.9300e+00,0.0000e+00,4.2800e-01,6.8970e+00,5.4300e+01,6.3361e+00,6.0000e+00,3.0000e+02,1.6600e+01,3.9125e+02,1.1380e+01,2.2000e+01
8.8290e-02,1.2500e+01,7.8700e+00,0.0000e+00,5.2400e-01,6.0120e+00,6.6600e+01,5.5605e+00,5.0000e+00,3.1100e+02,1.5200e+01,3.9560e+02,1.2430e+01,2.2900e+01
2.5941e+01,0.0000e+00,1.8100e+01,0.0000e+00,6.7900e-01,5.3040e+00,8.9100e+01,1.6475e+00,2.4000e+01,6.6600e+02,2.0200e+01,1.2736e+02,2.6640e+01,1.0400e+01
3.6970e+00,0.0000e+00,1.8100e+01,0.0000e+00,7.1800e-01,4.9630e+00,9.1400e+01,1.7523e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.1603e+02,1.4000e+01,2.1900e+01
4.5270e-02,0.0000e+00,1.1930e+01,0.0000e+00,5.7300e-01,6.1200e+00,7.6700e+01,2.2875e+00,1.0000e+00,2.7300e+02,2.1000e+01,3.9690e+02,9.0800e+00,2.0600e+01
9.2660e-02,3.4000e+01,6.0900e+00,0.0000e+00,4.3300e-01,6.4950e+00,1.8400e+01,5.4917e+00,7.0000e+00,3.2900e+02,1.6100e+01,3.8361e+02,8.6700e+00,2.6400e+01
1.2236e+00,0.0000e+00,1.9580e+01,0.0000e+00,6.0500e-01,6.9430e+00,9.7400e+01,1.8773e+00,5.0000e+00,4.0300e+02,1.4700e+01,3.6343e+02,4.5900e+00,4.1300e+01
7.4039e+00,0.0000e+00,1.8100e+01,0.0000e+00,5.9700e-01,5.6170e+00,9.7900e+01,1.4547e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.1464e+02,2.6400e+01,1.7200e+01
1.4455e-01,1.2500e+01,7.8700e+00,0.0000e+00,5.2400e-01,6.1720e+00,9.6100e+01,5.9505e+00,5.0000e+00,3.1100e+02,1.5200e+01,3.9690e+02,1.9150e+01,2.7100e+01
1.3058e-01,0.0000e+00,1.0010e+01,0.0000e+00,5.4700e-01,5.8720e+00,7.3100e+01,2.4775e+00,6.0000e+00,4.3200e+02,1.7800e+01,3.3863e+02,1.5370e+01,2.0400e+01
2.1124e-01,1.2500e+01,7.8700e+00,0.0000e+00,5.2400e-01,5.6310e+00,1.0000e+02,6.0821e+00,5.0000e+00,3.1100e+02,1.5200e+01,3.8663e+02,2.9930e+01,1.6500e+01
1.3587e-01,0.0000e+00,1.0590e+01,1.0000e+00,4.8900e-01,6.0640e+00,5.9100e+01,4.2392e+00,4.0000e+00,2.7700e+02,1.8600e+01,3.8132e+02,1.4660e+01,2.4400e+01
1.3678e+01,0.0000e+00,1.8100e+01,0.0000e+00,7.4000e-01,5.9350e+00,8.7900e+01,1.8206e+00,2.4000e+01,6.6600e+02,2.0200e+01,6.8950e+01,3.4020e+01,8.4000e+00
5.9005e-01,0.0000e+00,2.1890e+01,0.0000e+00,6.2400e-01,6.3720e+00,9.7900e+01,2.3274e+00,4.0000e+00,4.3700e+02,2.1200e+01,3.8576e+02,1.1120e+01,2.3000e+01
1.1578e+01,0.0000e+00,1.8100e+01,0.0000e+00,7.0000e-01,5.0360e+00,9.7000e+01,1.7700e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.9690e+02,2.5680e+01,9.7000e+00
1.5010e-02,9.0000e+01,1.2100e+00,1.0000e+00,4.0100e-01,7.9230e+00,2.4800e+01,5.8850e+00,1.0000e+00,1.9800e+02,1.3600e+01,3.9552e+02,3.1600e+00,5.0000e+01
6.9110e-02,4.5000e+01,3.4400e+00,0.0000e+00,4.3700e-01,6.7390e+00,3.0800e+01,6.4798e+00,5.0000e+00,3.9800e+02,1.5200e+01,3.8971e+02,4.6900e+00,3.0500e+01
7.9925e+00,0.0000e+00,1.8100e+01,0.0000e+00,7.0000e-01,5.5200e+00,1.0000e+02,1.5331e+00,2.4000e+01,6.6600e+02,2.0200e+01,3.9690e+02,2.4560e+01,1.2300e+01
2.1977e-01,0.0000e+00,6.9100e+00,0.0000e+00,4.4800e-01,5.6020e+00,6.2000e+01,6.0877e+00,3.0000e+00,2.3300e+02,1.7900e+01,3.9690e+02,1.6200e+01,1.9400e+01
2.3912e-01,0.0000e+00,9.6900e+00,0.0000e+00,5.8500e-01,6.0190e+00,6.5300e+01,2.4091e+00,6.0000e+00,3.9100e+02,1.9200e+01,3.9690e+02,1.2920e+01,2.1200e+01
3.4940e-01,0.0000e+00,9.9000e+00,0.0000e+00,5.4400e-01,5.9720e+00,7.6700e+01,3.1025e+00,4.0000e+00,3.0400e+02,1.8400e+01,3.9624e+02,9.9700e+00,2.0300e+01
